"Task Aware Debugger for GDB" version 11.6.1 (202207200623)
(c) 2016-2022 NXP Semiconductors, Inc.
07:21:01.415 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, SIGNAL)
07:21:02.135 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (SUSPENDED, SIGNAL)
07:21:02.819 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, SIGNAL)
07:21:03.528 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (SUSPENDED, SIGNAL)
07:21:04.213 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, SIGNAL)
07:21:04.908 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (SUSPENDED, SIGNAL)
07:21:05.811 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, SIGNAL)
07:21:06.487 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (SUSPENDED, SIGNAL)
07:21:07.402 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, SIGNAL)
07:21:07.996 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (SUSPENDED, SIGNAL)
07:21:08.614 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, SIGNAL)
07:21:09.245 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (SUSPENDED, SIGNAL)
07:21:22.579 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
07:21:26.245 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, SIGNAL)
07:21:32.976 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:21:33.353 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:21:36.299 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:21:36.378 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:21:38.359 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:21:38.712 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:21:40.103 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:21:40.198 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, USER_REQUEST)
07:21:43.832 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:21:43.935 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:21:45.733 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:21:45.840 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:21:47.435 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
07:21:56.495 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, SIGNAL)
07:21:58.726 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:21:59.03 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:22:02.677 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:22:02.759 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:22:09.130 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:22:09.532 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:22:11.107 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:22:11.203 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, USER_REQUEST)
07:22:12.742 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:22:12.856 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:22:14.860 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
07:24:59.318 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, SIGNAL)
07:25:00.421 INFO: [TadModel] DSF session ID 2 has ended.
